id;issue_d;loan_amnt;loan_status;funded_amnt;term;int_rate;installment;grade;sub_grade;verification_status;url;addr_state;total_pymnt
55151793;Aug-15;3300.0;Current;3300.0; 36 months;18.55;120.22;E;E2;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55151793;NY;597.7
41226673;Mar-15;20000.0;Current;20000.0; 36 months;юни.68;614.62;;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41226673;KY;6131.36
60914476;Oct-15;12000.0;Late (31-120 days);12000.0; 36 months;14.65;413.94;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60914476;WA;457.89
63446762;Oct-15;22775.0;Current;22775.0; 60 months;19.99;603.28;E;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63446762;MD;1181.27
53484646;Jul-15;21275.0;Current;21275.0; 60 months;19.19;554.12;E;E3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53484646;MD;3279.36
67417879;Dec-15;12900.0;Current;12900.0;;15.41;309.68;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67417879;GA;0.0
48434275;May-15;2250.0;Current;2250.0; 36 months;дек.29;75.05;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48434275;CA;597.33
46536231;Apr-15;13150.0;Current;13150.0; 60 months;17.86;332.93;;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46536231;MA;2650.39
22403153;Feb-15;11200.0;Charged Off;11200.0; 36 months;дек.29;373.56;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=22403153;MO;1113.03
65736704;Nov-15;18100.0;Current;18100.0; 60 months;16.55;445.47;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65736704;MI;412.19
65170559;Nov-15;21000.0;Current;; 60 months;15.41;504.12;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65170559;OH;468.16
40919615;Feb-15;12800.0;Current;12800.0; 60 months;13.99;297.77;C;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40919615;NJ;3250.6
50435419;May-15;13000.0;Current;13000.0; 60 months;дек.29;291.09;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50435419;FL;2019.88
65683016;Dec-15;35000.0;Current;35000.0; 36 months;сеп.17;1115.77;;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65683016;NJ;1097.94
68493858;Dec-15;;Issued;13000.0; 36 months;май.32;391.5;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68493858;NM;0.0
66611362;Dec-15;25000.0;Current;; 36 months;ное.99;830.24;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66611362;NC;713.66
40420481;Feb-15;9975.0;Fully Paid;9975.0; 36 months;17.86;359.92;D;;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40420481;WA;11223.4
39579364;Jan-15;27975.0;Current;27975.0; 60 months;26.юни;838.58;;G5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39579364;KY;9161.98
53794947;Jul-15;20000.0;Current;20000.0; 36 months;юли.26;619.93;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53794947;UT;3767.97
59003219;Aug-15;12000.0;Current;; 60 months;юли.26;239.09;A;A4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59003219;MI;951.52
68373447;Dec-15;10000.0;Issued;10000.0; 36 months;дек.88;336.37;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68373447;;0.0
51956521;Jun-15;14400.0;;14400.0; 36 months;дек.69;483.05;C;C2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51956521;FL;3375.8
68464966;Dec-15;13500.0;Issued;13500.0; 36 months;;487.86;D;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68464966;CO;0.0
64170941;Nov-15;18500.0;Current;18500.0; 60 months;14.33;433.64;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64170941;AZ;904.09
55119835;Jul-15;16000.0;;16000.0; 36 months;17.86;577.32;D;D5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55119835;CA;2870.72
56131583;Aug-15;16000.0;Current;16000.0; 36 months;май.32;481.84;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56131583;;2404.47
62325242;Oct-15;17400.0;Current;17400.0; 60 months;13.33;398.85;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62325242;OH;1183.66
46044382;Apr-15;19775.0;Current;19775.0;;13.33;453.29;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46044382;MI;3655.61
46224446;May-15;24000.0;Current;24000.0; 60 months;16.99;;D;D3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46224446;PA;4725.41
45484446;Apr-15;23000.0;Current;23000.0; 36 months;юли.89;719.57;;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45484446;WA;6466.05
38437174;Jan-15;13000.0;Fully Paid;; 36 months;авг.19;408.52;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38437174;NC;13896.5
46809582;Apr-15;18900.0;Current;18900.0; 36 months;14.65;651.94;C;C5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46809582;NV;5184.76
57366807;Aug-15;28000.0;Current;28000.0; 60 months;16.55;;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57366807;TX;3394.11
65662259;;30000.0;Current;30000.0; 36 months;авг.18;942.59;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65662259;OH;1830.64
54354049;Jul-15;35000.0;Fully Paid;35000.0; 36 months;юли.89;1095.0;A;A5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54354049;MD;35807.01
45934333;Apr-15;6000.0;Current;6000.0; 36 months;юни.92;185.05;A;A4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45934333;CA;1663.14
39551584;Feb-15;;Current;14675.0; 36 months;16.49;519.49;D;D3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39551584;TX;5700.95
60820941;;18000.0;Current;18000.0; 60 months;юли.26;358.64;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60820941;CA;1061.4
49934147;Jun-15;10925.0;Current;10925.0; 36 months;юни.89;;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49934147;OH;2353.35
62276914;Oct-15;12000.0;Current;; 60 months;дек.29;268.7;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62276914;MI;789.71
44866754;Apr-15;4200.0;Current;; 36 months;сеп.17;133.9;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44866754;NV;1200.82
59180441;Aug-15;7000.0;;7000.0; 36 months;15.61;244.76;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59180441;CA;993.27
60860248;Sep-15;28000.0;Fully Paid;28000.0; 36 months;15.61;979.02;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60860248;TX;28363.71
56037613;Jul-15;35000.0;Current;35000.0; 36 months;сеп.17;1115.77;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56037613;TX;6676.79
37811673;Jan-15;35000.0;Late (31-120 days);35000.0; 36 months;15.99;1230.33;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=37811673;CA;13041.12
60740705;Sep-15;9600.0;Current;9600.0; 36 months;17.57;345.0;D;D4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60740705;TX;1297.06
40866690;Feb-15;14000.0;Current;14000.0; 60 months;сеп.17;291.78;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40866690;IL;
38413974;Jan-15;9000.0;Current;9000.0; 36 months;15.59;314.6;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38413974;CA;3490.96
67675355;Dec-15;5000.0;Current;5000.0; 36 months;ное.48;164.84;B;B5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67675355;PA;0.0
61822914;Oct-15;11000.0;Current;11000.0; 60 months;13.99;255.9;;C4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61822914;MO;712.67
40432754;Feb-15;8000.0;Fully Paid;8000.0; 36 months;13.66;272.11;C;C3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40432754;CA;8179.53
59819385;Sep-15;21000.0;Current;21000.0; 60 months;сеп.17;437.67;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59819385;VA;1729.28
67277579;Dec-15;5000.0;Current;5000.0; 36 months;14.48;172.06;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67277579;NJ;
42354340;Mar-15;8500.0;Fully Paid;8500.0; 36 months;юни.68;261.22;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42354340;;8531.55
55898150;Jul-15;22500.0;Current;22500.0; 60 months;17.57;566.11;;D4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55898150;TN;2808.59
42121114;Mar-15;;Current;15000.0; 60 months;сеп.99;318.64;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42121114;MA;3178.08
49893669;May-15;;Current;16000.0; 60 months;15.61;385.79;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49893669;IL;2686.65
63396184;Oct-15;14000.0;Fully Paid;14000.0;;18.25;507.9;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63396184;NC;14191.63
67418585;Dec-15;21000.0;Current;21000.0; 60 months;13.67;485.05;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67418585;NJ;0.0
38515863;Jan-15;1200.0;Current;1200.0; 36 months;13.66;40.82;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38515863;;488.93
60894138;Oct-15;12000.0;Fully Paid;12000.0; 36 months;сеп.99;387.15;B;B3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60894138;FL;12073.26
65671872;Nov-15;4875.0;Current;; 36 months;май.32;146.81;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65671872;CO;292.18
51117022;Jun-15;11250.0;Current;11250.0;;21.99;310.65;F;F1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51117022;WA;2160.81
38630171;;9600.0;Current;9600.0; 36 months;дек.39;320.65;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38630171;CA;3834.58
45424334;Apr-15;17600.0;Current;17600.0; 36 months;юни.68;540.87;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45424334;NJ;4861.3
58260131;Aug-15;5000.0;Current;5000.0; 36 months;сеп.17;159.4;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58260131;WA;632.51
42964384;Apr-15;14700.0;Current;14700.0; 36 months;18.84;537.66;E;E2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42964384;CO;4823.55
46115392;Apr-15;7000.0;Current;; 36 months;авг.18;219.94;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46115392;FL;1976.28
38172140;Jan-15;9900.0;Current;9900.0; 36 months;авг.67;313.3;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38172140;CA;3750.06
41379487;Mar-15;;Current;9550.0; 36 months;13.99;326.35;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41379487;LA;3256.08
39741834;Jan-15;11000.0;Current;11000.0; 36 months;авг.19;345.67;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39741834;GA;3792.36
64108344;Nov-15;7000.0;Current;7000.0; 36 months;12.май;232.67;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64108344;;244.38
54514539;Jul-15;11200.0;Current;11200.0; 36 months;;391.61;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54514539;FL;2330.23
52331187;Jun-15;20000.0;Fully Paid;20000.0; 36 months;авг.18;;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52331187;GA;20742.85
54968205;Jul-15;20000.0;Current;20000.0; 60 months;авг.18;;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54968205;NJ;2425.38
54098729;Jul-15;19200.0;;19200.0; 36 months;юли.89;600.69;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54098729;CA;3595.72
67546079;Dec-15;25000.0;Current;25000.0; 60 months;окт.64;539.09;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67546079;VA;
56142636;Aug-15;12225.0;Current;12225.0; 60 months;22.99;344.56;F;F2;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56142636;FL;1761.83
43459637;Mar-15;23000.0;Current;23000.0; 60 months;15.61;554.57;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43459637;NC;4951.24
57528194;Aug-15;11500.0;Current;11500.0; 36 months;13.33;389.32;C;C3;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57528194;TN;1978.33
61932403;Oct-15;;Current;24000.0; 60 months;17.86;607.62;D;D5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61932403;NY;1763.33
46576971;Apr-15;20000.0;Current;; 36 months;юли.89;625.72;A;A5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46576971;CA;4996.99
55930930;Jul-15;9725.0;Current;9725.0; 36 months;15.61;340.04;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55930930;NC;1683.33
67376247;Dec-15;22400.0;Current;22400.0; 36 months;юни.89;690.53;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67376247;TX;681.96
44138038;Mar-15;6500.0;Current;6500.0; 36 months;14.65;224.22;C;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44138038;MI;2007.4
62306083;Oct-15;21125.0;Late (16-30 days);; 60 months;17.57;531.51;D;D4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62306083;NY;510.89
40410869;Feb-15;19925.0;Current;19925.0;;ное.44;656.48;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40410869;AZ;7256.89
50580584;Jun-15;12000.0;Current;12000.0; 36 months;ное.53;395.89;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50580584;NJ;2763.54
59160583;Sep-15;12800.0;Current;12800.0; 36 months;19.19;470.43;E;E3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59160583;MI;1847.6
61308732;Oct-15;10000.0;Current;10000.0;;16.55;246.12;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61308732;GA;729.17
40483246;Feb-15;25000.0;Current;25000.0; 36 months;юли.49;;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40483246;NY;8542.65
38629429;Feb-15;21000.0;Current;21000.0; 36 months;сеп.49;672.6;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38629429;IL;7376.46
40440338;Jan-15;12000.0;Current;; 36 months;окт.49;389.98;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40440338;IL;4630.18
36241014;Jan-15;20000.0;Current;20000.0; 60 months;авг.67;411.98;B;B1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=36241014;SC;4934.13
54314759;Jul-15;15000.0;Current;15000.0; 60 months;юли.89;303.36;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54314759;MI;1807.01
56552699;Aug-15;10000.0;Current;10000.0; 36 months;юни.89;308.27;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56552699;FL;1533.69
60891429;Sep-15;11000.0;Current;11000.0; 60 months;17.57;;D;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60891429;CO;867.37
48051891;May-15;10000.0;Fully Paid;10000.0; 36 months;окт.99;327.34;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48051891;IL;10618.33
44995168;Apr-15;15000.0;Current;15000.0; 60 months;сеп.17;312.62;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44995168;CA;2805.94
44240282;Apr-15;15000.0;Current;15000.0; 36 months;юни.92;462.61;A;A4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44240282;CT;4157.72
38575427;Jan-15;7500.0;Fully Paid;7500.0; 36 months;ное.99;249.08;B;;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38575427;CA;8244.44
38659673;Jan-15;25000.0;Current;25000.0; 60 months;19.24;651.82;E;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38659673;VA;7755.03
59975180;Sep-15;35000.0;Current;35000.0; 60 months;сеп.99;743.48;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59975180;OH;3050.37
40441627;Feb-15;8000.0;Current;8000.0; 36 months;18.54;;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40441627;OR;3197.16
65494489;Nov-15;11000.0;Current;11000.0; 60 months;15.41;;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65494489;NM;249.94
58494397;Aug-15;21000.0;Current;21000.0; 60 months;18.25;536.13;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58494397;FL;2101.94
51947209;Jul-15;31850.0;Current;31850.0;;18.25;1155.46;E;E1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51947209;MD;6900.47
39609749;Jan-15;15000.0;Current;15000.0;;19.24;391.1;E;E2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39609749;FL;4653.12
53924244;Jul-15;11000.0;Current;11000.0; 60 months;окт.99;239.12;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53924244;PA;1428.0
43489961;Mar-15;18000.0;;18000.0; 60 months;23.99;517.72;F;F2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43489961;OK;4635.49
65894156;Nov-15;15000.0;Current;15000.0; 60 months;сеп.17;312.62;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65894156;CA;320.26
41430283;Feb-15;18300.0;Fully Paid;18300.0; 60 months;16.55;450.39;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41430283;TX;
67735770;Dec-15;24000.0;Current;24000.0; 36 months;ное.22;788.24;B;B5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67735770;TX;0.0
60586984;;30000.0;Current;30000.0; 60 months;13.33;687.68;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60586984;TX;2706.29
